system:index,B11,B12,B2,B3,B4,B8,burned,dnbr,nbr,ndmi,ndvi,ndwi,.geo
2_389,2175.0,1431.0,333.5,474.5,544.5,1641.6666666666665,0,0.07118423,0.046126693,-0.1560589,0.20556964,-0.53300035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.5893750703368,-14.040533143495503]}"
2_390,2293.0,1442.8333333333335,340.0,489.75,585.0,1659.5,0,0.04939025,0.065061845,-0.15789707,0.21511681,-0.537533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.66213860835048,-13.996066536931586]}"
2_391,2377.0,1421.5,395.75,601.25,686.0,2072.166666666667,0,0.11630061,0.18188447,-0.07304922,0.24549676,-0.5522998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.44061405928661,-14.052660399831117]}"
2_392,2258.0,1514.3333333333333,391.0,549.0,661.5,1841.75,0,0.05970809,0.09654191,-0.10449893,0.20367524,-0.53402406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.4931655034076,-14.01142772829003]}"
2_393,1896.0,921.0,228.0,440.0,458.0,2386.0,0,0.20813298,0.44063818,0.13661607,0.38641685,-0.67424524,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.02747886012004,-13.979088378061729]}"
2_394,2186.5,1185.5,335.0,541.0,620.5,2217.5,0,0.082069546,0.31481853,0.01248137,0.28177574,-0.60361797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.86991893356733,-14.186060219522865]}"
2_395,2511.25,1499.5,422.125,615.2857142857143,708.75,2213.5,0,0.043090805,0.19948077,-0.046306714,0.2386652,-0.5535473,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34521297611312,-14.105211843952109]}"
2_396,2940.0,1615.0,448.0,711.0,953.0,2411.0,0,0.32131654,0.18085927,-0.095388256,0.20777643,-0.5431607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.10590178442367,-13.833561302034365]}"
2_397,2806.0,1833.0,511.0,739.0,890.0,2361.0,0,0.051234543,0.13757001,-0.08738617,0.1922366,-0.52230126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.189175611261554,-13.827093431988706]}"
2_398,2358.0,1361.5,328.5,532.0,584.5,2089.5,0,0.12358405,0.197215,-0.0728273,0.27965587,-0.58511233,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.1616871635675,-13.757563828997855]}"
2_399,2456.0,1424.0,319.75,491.25,644.5,1779.4,0,0.18768433,0.097296424,-0.17026809,0.2125257,-0.5488517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.63303319314501,-14.090659136349373]}"
2_400,1763.3333333333333,851.0,206.5,436.75,356.0,2332.3333333333335,0,0.15306237,0.4607899,0.13775212,0.4370413,-0.6726992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.704179763647275,-14.016278630824276]}"
2_401,2587.5,1528.5,398.5,620.5,770.0,2266.0,0,0.18726388,0.21967241,-0.056826007,0.26369056,-0.57525164,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.13096478085061,-13.994449569420173]}"
2_402,2618.0,2101.0,546.8333333333334,706.5,845.0,1924.0,0,-0.109669425,-0.056941353,-0.16355507,0.16078635,-0.45401248,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.54248301250576,-14.050234948563995]}"
2_403,3060.0,1801.0,539.0,814.0,1108.0,2360.0,0,0.15354969,0.1287512,-0.11664689,0.18163987,-0.48487744,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.10105088188943,-13.993641085664464]}"
2_404,2300.0,1338.3333333333333,381.75,569.5,653.5,2077.1666666666665,0,0.10097523,0.21024336,-0.046274666,0.25629362,-0.57182306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.441422543042314,-14.052660399831117]}"
2_405,2626.5,1658.0,373.75,535.0,649.0,1672.8,0,0.06599625,0.008513555,-0.21773115,0.19774719,-0.51848274,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.51580304856741,-13.895006067468142]}"
2_406,3016.0,1878.5,424.1666666666667,633.0,888.0,1879.1,0,0.18742366,-0.006954543,-0.240994,0.16484517,-0.489651,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.41150864408114,-14.194953540835648]}"
2_407,2072.0,1157.0,390.0,612.0,622.0,2462.0,0,-0.030928463,0.3580247,0.08788492,0.29666254,-0.61706346,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.06871153166113,-13.961301735436162]}"
2_408,2010.0,1131.0,304.0,487.0,541.0,2019.0,0,0.16104808,0.29621178,0.022652075,0.32815808,-0.6177924,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.20453680262,-14.034065273449842]}"
2_409,2355.25,1528.5,365.4,518.0,589.0,1660.8333333333333,0,0.09947363,0.032578073,-0.1712708,0.21265374,-0.5215412,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.42444438417246,-13.937855706520642]}"
2_410,2355.0,1319.5,411.5,658.0,767.0,2176.5,0,0.17807521,0.23894848,-0.05031273,0.24862064,-0.5444681,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.11398662198075,-13.854581879682762]}"
2_411,2120.0,1263.0,323.4,489.0,534.0,1838.0,0,0.10613267,0.19661458,-0.058767773,0.27149323,-0.5730724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.26032218176382,-13.944323576566303]}"
2_412,2724.0,1609.0,460.0,725.0,892.0,2402.0,0,0.21360749,0.1948865,-0.07970287,0.21694782,-0.5197085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.102667849400845,-14.02840588715989]}"
2_413,2380.3333333333335,1361.5,359.04166666666663,571.0,612.0,2282.125,0,0.13906416,0.25045964,-0.02442406,0.31219608,-0.5935091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36785052127293,-14.11814758404343]}"
2_414,2336.0,1322.0,391.0,578.0,709.0,2065.0,0,0.13394845,0.2364946,-0.03081628,0.257744,-0.57051283,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.18675015999443,-13.907941807559462]}"
2_415,2933.0,1729.0,571.0,885.0,1002.5,2947.0,0,0.075033545,0.2571604,0.009272454,0.23993991,-0.53691745,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.156027777277544,-13.734117800082334]}"
2_416,2387.5,1334.5,390.5,656.5,720.0,2529.0,0,0.113619804,0.30764544,0.03522436,0.29093087,-0.5857285,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.03071279514287,-13.67590696967139]}"
2_417,2328.0,1196.5,340.0,573.5,657.5,2339.8333333333335,0,0.11242655,0.3294196,0.019681599,0.30758348,-0.5966752,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.731668211341336,-14.029214370915597]}"
2_418,2321.916666666667,1500.75,363.41666666666663,498.8,603.125,1579.7142857142858,0,0.017915204,0.016154196,-0.19686288,0.2000127,-0.5159868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.38887109892132,-13.933813287742105]}"
2_419,2468.6666666666665,1753.0,428.0,573.0,709.0,1495.5,0,0.06684834,-0.082644425,-0.24627428,0.14736204,-0.45116988,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.67184041341898,-14.059936753632485]}"
2_420,2256.0,1373.5,371.8333333333333,545.0,631.25,1996.1666666666667,0,0.13452123,0.19338186,-0.050182916,0.24780372,-0.57238156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3225754309533,-13.907941807559462]}"
2_421,2312.0,1277.0,347.0,608.0,632.0,2475.0,0,0.10923746,0.3131023,0.030811151,0.31096774,-0.6048099,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.05577579156981,-13.79232863049328]}"
2_422,1845.0,881.0,191.0,424.0,339.0,2615.0,0,0.101795495,0.50935674,0.18606305,0.4929312,-0.71779144,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.096199979355184,-13.769691085333468]}"
2_423,2171.0,1330.3333333333333,321.85714285714283,522.3333333333334,600.0,1890.5,0,0.17773803,0.17050268,-0.07602686,0.24794655,-0.568652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.43495467299665,-13.986364731863096]}"
2_424,2277.0,1204.0,316.0,553.0,606.0,2113.6666666666665,0,0.061366886,0.30067974,-0.014900885,0.30712008,-0.59067357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.660521640839065,-13.94189812529918]}"
2_425,2275.5,1370.25,385.16666666666663,577.6666666666666,687.5,1865.5,0,0.042172626,0.15404342,-0.09836942,0.22307496,-0.52680343,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.30398030457203,-13.900665453758094]}"
2_426,2719.5,1475.0,362.0,620.0,773.0,2645.5,0,0.3495482,0.28536358,-0.020954099,0.28299677,-0.6041279,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-46.99190557486891,-13.957259316657623]}"
2_427,2733.0,1636.0,405.0,607.0,802.5,2017.75,0,0.10878501,0.10257817,-0.14335895,0.19912906,-0.5400985,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.212621640177076,-13.966152637970406]}"
2_428,2234.0,1288.0,289.0,476.0,537.0,2028.0,0,0.17303333,0.24365482,-0.03898014,0.29981828,-0.6069364,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.189175611261554,-13.882878811132528]}"
2_429,2723.0,1584.0,325.5,538.5,650.5,2151.5,0,0.22573024,0.1491405,-0.11976222,0.25895908,-0.585641,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.17138896863599,-13.835986753301489]}"
2_430,2597.5,2109.0,557.0,758.0,928.0,1836.5,0,-0.03261414,-0.077213936,-0.18549113,0.13071072,-0.4151197,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.70498824740299,-14.092276103860788]}"
2_431,2644.666666666667,1607.0,355.25,530.5,724.5,1795.5,0,0.123502456,0.044135086,-0.21125026,0.18654367,-0.5328554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.60392777793954,-14.092276103860788]}"
2_432,2364.0,1243.0,358.0,674.0,717.0,2581.3333333333335,0,0.082838506,0.3540547,0.061215755,0.29717615,-0.57891566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.58290720029114,-13.949174479100549]}"
2_433,2464.0,1581.0,389.0,607.0,716.0,1882.0,0,0.08326476,0.0999146,-0.12497013,0.21352313,-0.52482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.84970683967464,-14.176358414454375]}"
2_434,2542.5,1495.5,435.0,669.0,795.5,2356.0,0,0.09903315,0.23257524,-0.023695584,0.24458537,-0.55534905,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.16411261483462,-13.895006067468142]}"
2_435,2201.0,1250.0,365.0,578.0,652.0,2164.0,0,0.11351746,0.268352,-0.0020996374,0.26262626,-0.57741255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.21989799397844,-14.038916175984088]}"
2_436,2099.75,1083.6666666666667,327.75,555.0833333333333,515.375,2438.666666666667,0,0.05455655,0.37252414,0.08493029,0.37479836,-0.641138,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.344404492357405,-14.137551194180412]}"
2_437,2658.0,1606.5,493.5,757.5,1005.5,2453.0,0,0.15849239,0.22126621,-0.028391521,0.21875182,-0.531837,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.11802904075929,-13.667013648358607]}"
2_438,2008.8,1066.0,349.0,537.25,525.5,2390.5,0,0.014295608,0.3833969,0.09524474,0.32620394,-0.62905514,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.40180683901264,-14.042150111006919]}"
2_439,2132.75,1349.375,328.75,493.5,565.0,1754.6666666666667,0,0.07630804,0.12800789,-0.102915674,0.23390977,-0.55560607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.52954727241444,-13.987173215618803]}"
2_440,2432.0,1324.0,421.5,687.0,783.0,2424.5,0,0.15129536,0.2857955,-6.996282E-5,0.24926533,-0.5558909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.81736748944633,-14.103594876440694]}"
2_441,2502.0,1471.0,312.0,512.6666666666666,610.0,1667.0,0,0.17543983,0.060657404,-0.20993313,0.22572815,-0.51104563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.685584637266004,-13.94513206032201]}"
2_442,2570.0,1488.0,453.0,671.0,832.0,2400.0,0,0.120935336,0.23870967,-0.03420523,0.21999146,-0.55840737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.0121176687616,-13.806881338096016]}"
2_443,2274.0,1383.25,303.6428571428571,478.6388888888889,563.25,1884.8333333333333,0,0.09770124,0.14266454,-0.09835782,0.25842562,-0.5868692,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36865900502863,-13.987981699374512]}"
2_444,2394.0,1420.0,365.5,587.0,708.5,1733.5,0,0.05106636,0.092776336,-0.16012235,0.19011886,-0.49600527,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.78017723668379,-14.08823368508225]}"
2_445,2210.5,1389.5,364.2,548.0,589.6666666666666,1982.9166666666665,0,0.10304357,0.17825554,-0.057574138,0.26057228,-0.56787246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.572396911466946,-14.112488197753477]}"
2_446,2467.0,1575.5,332.0,506.0,618.0,2025.0,0,0.16987737,0.13537623,-0.092000194,0.27324748,-0.59606117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.627373806855054,-13.928962385207859]}"
2_447,2417.0,1386.0,412.5,623.0,738.0,2283.0,0,0.19362012,0.24690133,-0.034624897,0.25331715,-0.56785893,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.408274709058304,-14.15129541802744]}"
2_448,1939.0,898.5,262.0,557.0,375.0,3096.8,0,0.05447972,0.55358464,0.24275577,0.50859106,-0.69391483,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.29832091828208,-13.99849198819871]}"
2_449,2267.0,1529.0,372.5,507.22222222222223,580.75,1627.5555555555557,0,0.036618393,0.033095393,-0.15952519,0.2173315,-0.5244803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.44465647806515,-14.15129541802744]}"
2_450,1862.5,879.0,242.5,479.0,413.0,2708.6666666666665,0,0.06343913,0.50748765,0.18663067,0.42712227,-0.6870242,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.61282109925232,-13.91521816136083]}"
2_451,2309.0,1216.0,277.66666666666663,537.5,524.0,2495.375,0,0.2701617,0.3204198,0.03091748,0.37337607,-0.63309395,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.284576694435046,-14.133508775401873]}"
2_452,1548.5,947.6666666666666,233.0,393.75,371.5,1690.0,0,0.15604615,0.26579627,0.06138717,0.3145892,-0.62208724,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.62413987183223,-14.114105165264892]}"
2_453,2505.5,1487.5,423.5,630.5,761.5,2185.5,0,0.0999008,0.19572376,-0.05894252,0.25011614,-0.5608463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.0978169468666,-13.988790183130218]}"
2_454,2180.0,1201.0,393.5,657.5,766.0,2352.0,0,0.07614562,0.33023676,0.050838362,0.28517082,-0.5622406,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.07113698292825,-13.697736031075493]}"
2_455,2537.0,1520.5,461.5,680.0,795.5,2136.5,0,0.07664849,0.1772001,-0.07521665,0.21815072,-0.521566,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.14713445596476,-13.780201374157667]}"
2_456,2295.25,1557.5,363.0,517.875,605.0,1680.5,0,0.0656095,0.039817397,-0.15088885,0.21669841,-0.5257112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.58371568404685,-14.080148847525175]}"
2_457,2118.5,1267.25,311.83333333333337,477.3333333333333,550.5,1812.0,0,0.120778084,0.17251575,-0.08339004,0.25553876,-0.5788305,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.32904330099896,-13.95159993036767]}"
2_458,2458.5,1612.3333333333333,411.0,626.5,729.75,2001.3333333333333,0,0.0897282,0.11038383,-0.0969377,0.2150212,-0.5288986,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.451932831866515,-14.009810760778615]}"
2_459,2353.5,1500.3333333333333,326.0,502.6666666666667,520.875,1998.0,0,0.02596061,0.14548992,-0.07586691,0.28848454,-0.60278356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.54248301250576,-13.922494515162198]}"
2_460,2326.6666666666665,1555.0,365.0,502.0,615.0,1571.1666666666667,0,0.07577058,-0.0069767265,-0.19972818,0.18998528,-0.5107607,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.48993156838477,-13.94836599534484]}"
2_461,2556.0,1407.5,371.5,581.0,826.5,2255.0,0,0.377285,0.21617521,-0.06453773,0.22631413,-0.5736999,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.84808987216322,-14.104403360196402]}"
2_462,2347.833333333333,1481.6666666666667,397.6666666666667,585.3333333333334,674.0,2196.0,0,0.060615554,0.1905738,-0.032480314,0.24620226,-0.5839044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.31368210964052,-13.926536933940737]}"
2_463,2037.0,1048.0,191.0,402.0,337.0,2584.0,0,0.18935639,0.43125254,0.115050055,0.44874716,-0.73168033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.1940265137958,-13.861858233484131]}"
2_464,2364.0,1540.0,293.5,451.0,516.0,1900.5,0,0.11620471,0.10957709,-0.09608624,0.27791184,-0.6125789,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.5788647815126,-13.964535670458991]}"
2_465,2259.0,1459.0,338.1818181818182,476.42857142857144,575.0,1547.6,0,0.06204331,0.024177922,-0.19122402,0.20528089,-0.5296825,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.48993156838477,-14.04134162725121]}"
2_466,2332.0,1427.0,333.0,532.0,593.0,2159.0,0,0.042774722,0.20392157,-0.038314175,0.28121212,-0.60027665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.206153770131415,-13.919260580139367]}"
2_467,2308.0,1444.0,258.75,405.25,478.5,1947.5,0,0.118997425,0.16785607,-0.062959395,0.28503245,-0.6493474,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.57967326526831,-13.964535670458991]}"
2_468,2884.0,1797.0,384.0,591.0,770.0,1981.0,0,0.24314167,0.06620021,-0.18795356,0.21459696,-0.52606255,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.18270774121589,-13.863475200995545]}"
2_469,2931.75,2214.75,572.0,741.6666666666666,891.5,1822.5,0,-0.042100698,-0.11116682,-0.24523069,0.13307878,-0.42314205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.6532452870377,-13.953216897879086]}"
2_470,2219.0,1218.5,294.5,551.5,638.0,2416.0,0,0.18487453,0.34299153,0.057581432,0.33048448,-0.62281734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.09700846311089,-13.787477727959034]}"
2_471,1964.0,1117.0,357.0,551.0,562.0,2090.0,0,0.04955876,0.3022662,0.021684317,0.27977207,-0.58441556,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.065477596638296,-13.960493251680454]}"
2_472,2169.0,1215.8333333333335,298.83333333333337,489.0,554.5,2072.875,0,0.1840541,0.2630625,-0.012999577,0.32474753,-0.62150455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35006387864736,-14.14159361295895]}"
2_473,2712.0,1995.6666666666667,430.3333333333333,579.0,714.0,1554.5,0,0.05591502,-0.12050832,-0.267075,0.16298234,-0.45970696,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.437380124263775,-14.17474144694296]}"
2_474,2143.0,1082.0,376.0,558.0,544.0,2231.0,0,0.11996484,0.34260118,0.06650307,0.33142447,-0.601044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.83192019704907,-14.167465093141592]}"
2_475,2340.0,1408.0,381.0,574.5,686.5,1976.0,0,0.031103522,0.16686904,-0.08184632,0.23887078,-0.54811347,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.09700846311089,-13.68560877473988]}"
2_476,2209.75,1482.0,394.57142857142856,564.3,624.3,1746.5,0,0.03676889,0.0728341,-0.12459958,0.21065448,-0.5107845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.57643933024548,-14.082574298792297]}"
2_477,2713.0,2018.5,464.0,618.0,811.0,1630.0,0,0.08253646,-0.11189217,-0.24841046,0.1400415,-0.4590689,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.725200341295675,-14.098743973906448]}"
2_478,2556.5,1533.5,334.0,492.5,646.5,1769.75,0,0.15330349,0.06934421,-0.17787886,0.21815369,-0.549941,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.2368761528483,-13.95159993036767]}"
2_479,2305.5,1328.5,372.5,572.25,640.25,2196.0,0,0.10083674,0.24588285,-0.017724628,0.271917,-0.58808005,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.21908951022274,-13.991215634397342]}"
2_480,1730.0,784.0,204.0,472.0,336.0,2354.0,0,0.062562585,0.495453,0.1527044,0.4822695,-0.6553633,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.814133554423506,-14.056702818609654]}"
2_481,2394.5,1294.0,287.0,491.0,556.0,2012.0,0,0.13608393,0.2246696,-0.07790612,0.30585963,-0.6008421,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.68720160477742,-13.941089641543472]}"
2_482,2282.25,1380.0,350.5,528.5,646.0,1975.75,0,0.15096344,0.1806113,-0.058358587,0.2565646,-0.573003,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.243344022893965,-13.977471410550313]}"
2_483,2323.5,1368.5,358.3333333333333,542.0,625.0,1882.0,0,0.08063932,0.14813711,-0.112676054,0.22384472,-0.5552699,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.25870521425241,-13.889346681178187]}"
2_484,1567.5,712.0,197.0,433.0,330.5,2471.25,0,0.053064764,0.5654027,0.23301339,0.4648686,-0.69508964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.61443806676374,-13.945940544077718]}"
2_485,1660.0,788.25,194.0,425.5,322.0,2373.5714285714284,0,0.053409874,0.51650935,0.18901183,0.46380478,-0.7019686,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.60958716422949,-13.910367258826584]}"
2_486,2478.0,1543.0,394.0,588.0,710.0,1832.0,0,0.08819857,0.07456404,-0.15239686,0.19864559,-0.5005871,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.85294077469747,-14.18767718703428]}"
2_487,1601.5,717.5,187.5,415.5,283.0,2498.666666666667,0,0.038433015,0.56327224,0.2224731,0.5252408,-0.7141463,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.692052507311665,-13.989598666885927]}"
2_488,2082.0,1115.0,300.3333333333333,509.0,549.0,2130.0,0,0.08358055,0.31662312,0.019276658,0.30040133,-0.6134599,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.52307940236878,-13.866709136018375]}"
2_489,1764.0,875.0,217.0,398.0,397.0,2186.0,0,0.15711635,0.44008428,0.1371308,0.44624034,-0.6781237,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.17138896863599,-13.991215634397342]}"
2_490,1857.0,877.0,287.0,550.0,504.0,2401.0,0,0.10936952,0.46377254,0.13111268,0.36320755,-0.6157876,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.861025612254544,-14.129466356623336]}"
2_491,2452.3333333333335,1420.0,375.0,574.0,687.0,2058.6,0,0.21025516,0.18240021,-0.09532675,0.24335986,-0.56690425,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.29347001574783,-13.912792710093708]}"
2_492,2237.5,1177.5,283.5,499.5,557.0,2074.0,0,0.17922847,0.24891703,-0.058594104,0.29808512,-0.61429214,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.032329762654285,-13.823859496965875]}"
2_493,2724.0,1957.5,467.0,597.0,768.0,1564.5,0,0.08192543,-0.113632746,-0.27123904,0.14182387,-0.44561484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.64677741699204,-13.973428991771774]}"
2_494,2482.5,1524.0,333.0,518.3333333333334,645.0,1748.0,0,0.11467525,0.0580062,-0.1853408,0.20622568,-0.5381215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.594225972871044,-14.119764551554844]}"
2_495,2462.0,1381.0,327.0,534.0,708.0,1939.5,0,0.14460126,0.16299286,-0.11645,0.21604681,-0.5595579,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.628182290610766,-13.920877547650782]}"
2_496,2300.3333333333335,1363.5,368.0,542.5,609.0,1916.0,0,0.03470254,0.16705744,-0.08716026,0.24724641,-0.5612414,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.37270142380717,-13.985556248107388]}"
2_497,2330.0,1379.0,323.5,531.5,633.5,2112.0,0,0.12993252,0.21537799,-0.05416498,0.24900526,-0.5996783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.119646008270706,-13.94189812529918]}"
2_498,2315.0,1271.0,386.0,668.0,795.0,2377.0,0,0.09819567,0.30317983,0.0326707,0.27173457,-0.5607354,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.119646008270706,-13.707437836143985]}"
2_499,2336.0,1642.0,419.0,595.0,718.0,1945.5714285714287,0,0.0946692,0.080058224,-0.0945044,0.2047646,-0.52797616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.40989167656972,-13.972620508016067]}"
2_500,2448.0,1380.0,410.0,682.0,849.0,2392.0,0,0.18297318,0.27506015,-0.012626786,0.26649746,-0.55300295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.14147506967481,-13.811732240630262]}"
2_501,2369.0,1560.5,339.09090909090907,493.4,584.2857142857143,1671.6153846153845,0,0.079026945,0.025764307,-0.17844838,0.22235723,-0.54399246,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.42282741666104,-14.127040905356214]}"
2_502,2390.0,1251.0,428.0,728.0,768.0,2644.0,0,0.063495755,0.35181347,0.03767324,0.28096387,-0.5551482,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.856983193476005,-14.173932963187251]}"
2_503,2222.0,1204.0,317.0,550.0,519.0,2342.0,0,0.106882304,0.323185,0.038956698,0.3428766,-0.62298024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.19079257877297,-13.859432782217008]}"
2_504,2473.5,1363.5,383.0,630.0,759.5,2403.0,0,0.16832316,0.28722078,0.0015484396,0.28337285,-0.5751785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.0226279575858,-13.79879650053894]}"
2_505,2799.5,1648.0,453.5,715.5,858.0,2499.5,0,0.16654317,0.21023409,-0.05361771,0.23745517,-0.55272835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.01696857129584,-13.723607511258136]}"
2_506,1908.5,1078.5,303.5,567.0,554.0,2365.5,0,-0.16726018,0.36476403,0.094160125,0.32046992,-0.6075116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.83919655085044,-14.101169425173572]}"
2_507,1795.0,1025.0,257.0,432.0,441.0,2152.0,0,0.041491777,0.34754932,0.085466176,0.3396977,-0.66334265,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.13419871587344,-13.929770868963566]}"
2_508,2672.0,1683.0,441.1111111111111,690.8333333333334,899.0,2056.75,0,0.26675814,0.099501185,-0.13945177,0.19023389,-0.49702758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.28700214570217,-13.996066536931586]}"
